NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POSITIVE REGULATION OF ATP-DEPENDENT ACTIVITY%GOBP%GO:0032781	POSITIVE REGULATION OF ATP-DEPENDENT ACTIVITY%GOBP%GO:0032781		30	0.54978234	1.3104051	0.12825279	0.32162526	1.0	596	tags=17%, list=5%, signal=17%	
POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039	POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039		106	0.4530795	1.3094599	0.05851064	0.32316428	1.0	1748	tags=27%, list=14%, signal=31%	
TRAF6 MEDIATED INDUCTION OF NFKB AND MAP KINASES UPON TLR7 8 OR 9 ACTIVATION%REACTOME DATABASE ID RELEASE 83%975138	TRAF6 MEDIATED INDUCTION OF NFKB AND MAP KINASES UPON TLR7 8 OR 9 ACTIVATION%REACTOME DATABASE ID RELEASE 83%975138		80	0.46838084	1.3087081	0.062166963	0.3243123	1.0	1871	tags=25%, list=14%, signal=29%	
REGULATED NECROSIS%REACTOME DATABASE ID RELEASE 83%5218859	REGULATED NECROSIS%REACTOME DATABASE ID RELEASE 83%5218859		38	0.52432895	1.308424	0.108892925	0.3246172	1.0	1930	tags=37%, list=15%, signal=43%	
REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120032	REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120032		133	0.43970048	1.3082354	0.051146384	0.3246918	1.0	1611	tags=23%, list=12%, signal=26%	
TOLL LIKE RECEPTOR 4 (TLR4) CASCADE%REACTOME DATABASE ID RELEASE 83%166016	TOLL LIKE RECEPTOR 4 (TLR4) CASCADE%REACTOME DATABASE ID RELEASE 83%166016		96	0.45163137	1.3075854	0.044036698	0.32570267	1.0	1871	tags=25%, list=14%, signal=29%	
NEGATIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0010948	NEGATIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0010948		181	0.42562684	1.3060014	0.038720537	0.32853386	1.0	2115	tags=23%, list=16%, signal=27%	
VESICLE BUDDING FROM MEMBRANE%GOBP%GO:0006900	VESICLE BUDDING FROM MEMBRANE%GOBP%GO:0006900		62	0.4850512	1.3048621	0.09107468	0.3304497	1.0	2704	tags=27%, list=21%, signal=35%	
RNA PHOSPHODIESTER BOND HYDROLYSIS%GOBP%GO:0090501	RNA PHOSPHODIESTER BOND HYDROLYSIS%GOBP%GO:0090501		57	0.48907283	1.3045048	0.09351145	0.3308621	1.0	1870	tags=25%, list=14%, signal=29%	
POSITIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051928	POSITIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051928		50	0.49980983	1.3043256	0.10074627	0.33092108	1.0	764	tags=18%, list=6%, signal=19%	
NEGATIVE REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035305	NEGATIVE REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035305		28	0.55606747	1.3042771	0.12477064	0.33073795	1.0	1729	tags=36%, list=13%, signal=41%	
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20220510%WP98%HOMO SAPIENS	PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20220510%WP98%HOMO SAPIENS		26	0.56915015	1.3041795	0.1328125	0.33063403	1.0	1008	tags=35%, list=8%, signal=37%	
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%975871	MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%975871		79	0.4711469	1.3035551	0.06822262	0.3315749	1.0	1871	tags=25%, list=14%, signal=29%	
NEGATIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061099	NEGATIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061099		15	0.62069994	1.3034276	0.14506769	0.3315179	1.0	878	tags=27%, list=7%, signal=29%	
SIGNALING BY VEGF%REACTOME DATABASE ID RELEASE 83%194138	SIGNALING BY VEGF%REACTOME DATABASE ID RELEASE 83%194138		81	0.4717544	1.303266	0.06481481	0.33154625	1.0	1123	tags=21%, list=9%, signal=23%	
ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167	ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167		31	0.54127353	1.3027718	0.12921348	0.33231393	1.0	2342	tags=42%, list=18%, signal=51%	
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705		27	0.5570547	1.3026019	0.13904762	0.33232465	1.0	1748	tags=30%, list=14%, signal=34%	
REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651	REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651		31	0.54825664	1.3024558	0.12021858	0.33232203	1.0	1748	tags=39%, list=14%, signal=45%	
REGULATION OF POSTSYNAPTIC MEMBRANE NEUROTRANSMITTER RECEPTOR LEVELS%GOBP%GO:0099072	REGULATION OF POSTSYNAPTIC MEMBRANE NEUROTRANSMITTER RECEPTOR LEVELS%GOBP%GO:0099072		16	0.60653573	1.3021284	0.138	0.33269003	1.0	502	tags=19%, list=4%, signal=19%	
MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093	MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093		91	0.45492557	1.3014553	0.0625	0.3336761	1.0	1758	tags=23%, list=14%, signal=27%	
POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043536	POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043536		35	0.5349315	1.3011212	0.10786106	0.33405805	1.0	1116	tags=26%, list=9%, signal=28%	
HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156	HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156		34	0.53952044	1.3010172	0.10526316	0.33395815	1.0	2068	tags=32%, list=16%, signal=38%	
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331	SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331		53	0.49363637	1.3009671	0.08429119	0.33378327	1.0	2523	tags=36%, list=20%, signal=44%	
REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032409	REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032409		140	0.43908483	1.300079	0.042372882	0.3352337	1.0	1308	tags=23%, list=10%, signal=25%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001937	NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001937		21	0.5876881	1.2999188	0.15310077	0.3352439	1.0	1596	tags=29%, list=12%, signal=33%	
HCMV INFECTION%REACTOME DATABASE ID RELEASE 83%9609646	HCMV INFECTION%REACTOME DATABASE ID RELEASE 83%9609646		71	0.4739433	1.2992946	0.089605734	0.3362075	1.0	2662	tags=32%, list=21%, signal=41%	
CARGO RECOGNITION FOR CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME DATABASE ID RELEASE 83%8856825	CARGO RECOGNITION FOR CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME DATABASE ID RELEASE 83%8856825		81	0.4721181	1.299247	0.07978723	0.33601665	1.0	1941	tags=30%, list=15%, signal=35%	
RHOJ GTPASE CYCLE%REACTOME%R-HSA-9013409.3	RHOJ GTPASE CYCLE%REACTOME%R-HSA-9013409.3		50	0.5049399	1.2990518	0.1007326	0.3360998	1.0	1063	tags=16%, list=8%, signal=17%	
BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY		23	0.5860392	1.2989751	0.14615385	0.3359606	1.0	2045	tags=30%, list=16%, signal=36%	
NUCLEOTIDE EXCISION REPAIR%REACTOME%R-HSA-5696398.2	NUCLEOTIDE EXCISION REPAIR%REACTOME%R-HSA-5696398.2		101	0.4562075	1.2986224	0.056239016	0.33630985	1.0	2405	tags=31%, list=19%, signal=37%	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900181	NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900181		18	0.6106789	1.2985499	0.16424116	0.3361708	1.0	1917	tags=28%, list=15%, signal=33%	
POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671	POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671		41	0.51565075	1.2984914	0.11218569	0.33599514	1.0	1243	tags=27%, list=10%, signal=30%	
XANTHINURIA TYPE I%SMPDB%SMP0000512	XANTHINURIA TYPE I%SMPDB%SMP0000512		31	0.54127353	1.298479	0.12851405	0.33572125	1.0	2342	tags=42%, list=18%, signal=51%	
REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051341	REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051341		51	0.50468117	1.2980976	0.09677419	0.33620596	1.0	1362	tags=22%, list=11%, signal=24%	
REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271	REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271		101	0.45062777	1.2979813	0.079566	0.33614406	1.0	1224	tags=20%, list=9%, signal=22%	
TNF-RELATED WEAK INDUCER OF APOPTOSIS (TWEAK) SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2036%HOMO SAPIENS	TNF-RELATED WEAK INDUCER OF APOPTOSIS (TWEAK) SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2036%HOMO SAPIENS		26	0.5685668	1.297874	0.13137256	0.3360663	1.0	909	tags=19%, list=7%, signal=21%	
XANTHINURIA TYPE II%PATHWHIZ%PW000489	XANTHINURIA TYPE II%PATHWHIZ%PW000489		31	0.54127353	1.297847	0.11923077	0.3358131	1.0	2342	tags=42%, list=18%, signal=51%	
EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850	EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850		16	0.6239798	1.2974073	0.1539961	0.33638036	1.0	1940	tags=50%, list=15%, signal=59%	
APOPTOSIS MODULATION AND SIGNALING%WIKIPATHWAYS_20220510%WP1772%HOMO SAPIENS	APOPTOSIS MODULATION AND SIGNALING%WIKIPATHWAYS_20220510%WP1772%HOMO SAPIENS		51	0.49550727	1.2972405	0.10626186	0.33643726	1.0	2830	tags=33%, list=22%, signal=43%	
MAPK TARGETS  NUCLEAR EVENTS MEDIATED BY MAP KINASES%REACTOME DATABASE ID RELEASE 83%450282	MAPK TARGETS  NUCLEAR EVENTS MEDIATED BY MAP KINASES%REACTOME DATABASE ID RELEASE 83%450282		30	0.5490696	1.2968447	0.123595506	0.3369416	1.0	1296	tags=27%, list=10%, signal=30%	
MITOTIC PROPHASE%REACTOME%R-HSA-68875.4	MITOTIC PROPHASE%REACTOME%R-HSA-68875.4		69	0.47308522	1.2967392	0.088607594	0.33687162	1.0	2662	tags=36%, list=21%, signal=45%	
CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356	CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356		62	0.49049282	1.296653	0.089108914	0.33676332	1.0	1307	tags=19%, list=10%, signal=21%	
REGULATION OF CHONDROCYTE DIFFERENTIATION%GOBP%GO:0032330	REGULATION OF CHONDROCYTE DIFFERENTIATION%GOBP%GO:0032330		16	0.6164092	1.2963616	0.15686275	0.33704007	1.0	1783	tags=44%, list=14%, signal=51%	
REGULATION OF ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:2000249	REGULATION OF ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:2000249		23	0.569621	1.2962137	0.14807692	0.3370413	1.0	1864	tags=35%, list=14%, signal=41%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		47	0.50547	1.2956911	0.13872832	0.33771843	1.0	2456	tags=36%, list=19%, signal=44%	
NANOPARTICLE-MEDIATED ACTIVATION OF RECEPTOR SIGNALING%WIKIPATHWAYS_20220510%WP2643%HOMO SAPIENS	NANOPARTICLE-MEDIATED ACTIVATION OF RECEPTOR SIGNALING%WIKIPATHWAYS_20220510%WP2643%HOMO SAPIENS		21	0.58228624	1.295147	0.15767635	0.33851624	1.0	640	tags=19%, list=5%, signal=20%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 83%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 83%5389840		80	0.46240604	1.2950212	0.07253886	0.33846134	1.0	3237	tags=41%, list=25%, signal=55%	
NEGATIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010507	NEGATIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010507		60	0.49307746	1.2947214	0.088073395	0.3387944	1.0	467	tags=8%, list=4%, signal=9%	
MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002275	MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002275		16	0.6226184	1.2946315	0.17777778	0.3386792	1.0	956	tags=25%, list=7%, signal=27%	
CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331	CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331		19	0.59718376	1.2945217	0.13931298	0.33858654	1.0	2109	tags=42%, list=16%, signal=50%	
PURINE METABOLISM%PATHWHIZ%PW000052	PURINE METABOLISM%PATHWHIZ%PW000052		31	0.54127353	1.2944337	0.12969925	0.33848277	1.0	2342	tags=42%, list=18%, signal=51%	
MYOFIBRIL ASSEMBLY%GOBP%GO:0030239	MYOFIBRIL ASSEMBLY%GOBP%GO:0030239		30	0.5463674	1.2939887	0.11984283	0.33907712	1.0	250	tags=17%, list=2%, signal=17%	
INTEGRIN-MEDIATED CELL ADHESION%WIKIPATHWAYS_20220510%WP185%HOMO SAPIENS	INTEGRIN-MEDIATED CELL ADHESION%WIKIPATHWAYS_20220510%WP185%HOMO SAPIENS		53	0.49786732	1.2938296	0.12110092	0.3391261	1.0	2215	tags=38%, list=17%, signal=45%	
REGULATION OF RETINOBLASTOMA PROTEIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RETINOBLASTOMA PROTEIN	REGULATION OF RETINOBLASTOMA PROTEIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RETINOBLASTOMA PROTEIN		46	0.5203128	1.2937642	0.109433964	0.33898202	1.0	1296	tags=20%, list=10%, signal=22%	
G ALPHA (S) SIGNALLING EVENTS%REACTOME%R-HSA-418555.10	G ALPHA (S) SIGNALLING EVENTS%REACTOME%R-HSA-418555.10		59	0.49122304	1.2936368	0.0875	0.33894116	1.0	2403	tags=31%, list=19%, signal=37%	
PRESENILIN ACTION IN NOTCH AND WNT SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PRESENILIN ACTION IN NOTCH AND WNT SIGNALING	PRESENILIN ACTION IN NOTCH AND WNT SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PRESENILIN ACTION IN NOTCH AND WNT SIGNALING		36	0.53257656	1.2933134	0.1194605	0.33928686	1.0	2037	tags=33%, list=16%, signal=39%	
MITOCHONDRIAL RNA PROCESSING%GOBP%GO:0000963	MITOCHONDRIAL RNA PROCESSING%GOBP%GO:0000963		16	0.6113335	1.2932695	0.121031746	0.33908302	1.0	801	tags=25%, list=6%, signal=27%	
TOLL LIKE RECEPTOR TLR1:TLR2 CASCADE%REACTOME DATABASE ID RELEASE 83%168179	TOLL LIKE RECEPTOR TLR1:TLR2 CASCADE%REACTOME DATABASE ID RELEASE 83%168179		82	0.46542758	1.2930145	0.092057765	0.33933148	1.0	1871	tags=24%, list=14%, signal=28%	
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2	NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2		51	0.49226737	1.292463	0.117529884	0.34012035	1.0	1572	tags=24%, list=12%, signal=27%	
MOLYBDENUM COFACTOR DEFICIENCY%SMPDB%SMP0000203	MOLYBDENUM COFACTOR DEFICIENCY%SMPDB%SMP0000203		31	0.54127353	1.2924564	0.14913958	0.33984807	1.0	2342	tags=42%, list=18%, signal=51%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053		120	0.44345582	1.291987	0.06423611	0.34050193	1.0	2888	tags=35%, list=22%, signal=45%	
ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY%WIKIPATHWAYS_20220510%WP2118%HOMO SAPIENS	ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY%WIKIPATHWAYS_20220510%WP2118%HOMO SAPIENS		41	0.5153587	1.2915713	0.11721612	0.3410166	1.0	1423	tags=29%, list=11%, signal=33%	
TARGET OF RAPAMYCIN (TOR) SIGNALING%WIKIPATHWAYS_20220510%WP1471%HOMO SAPIENS	TARGET OF RAPAMYCIN (TOR) SIGNALING%WIKIPATHWAYS_20220510%WP1471%HOMO SAPIENS		29	0.55427307	1.291455	0.13502936	0.34094638	1.0	2687	tags=31%, list=21%, signal=39%	
SIGNALING BY FGFR%REACTOME%R-HSA-190236.2	SIGNALING BY FGFR%REACTOME%R-HSA-190236.2		56	0.48803404	1.2914408	0.09625668	0.34068182	1.0	2170	tags=39%, list=17%, signal=47%	
SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.1	SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.1		23	0.5751708	1.2914071	0.14428858	0.34046426	1.0	924	tags=26%, list=7%, signal=28%	
NEGATIVE REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035308	NEGATIVE REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035308		23	0.5695198	1.2911149	0.12476008	0.3407039	1.0	1729	tags=39%, list=13%, signal=45%	
MEMBRANE ASSEMBLY%GOBP%GO:0071709	MEMBRANE ASSEMBLY%GOBP%GO:0071709		48	0.4981888	1.2906061	0.11132076	0.3414074	1.0	914	tags=17%, list=7%, signal=18%	
EGF/EGFR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP437%HOMO SAPIENS	EGF/EGFR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP437%HOMO SAPIENS		98	0.45219386	1.2903128	0.064638786	0.34170994	1.0	2213	tags=29%, list=17%, signal=34%	
SIGNALING BY FGFR2%REACTOME%R-HSA-5654738.2	SIGNALING BY FGFR2%REACTOME%R-HSA-5654738.2		50	0.50318044	1.2902659	0.10017889	0.34152576	1.0	2170	tags=40%, list=17%, signal=48%	
AXO-DENDRITIC TRANSPORT%GOBP%GO:0008088	AXO-DENDRITIC TRANSPORT%GOBP%GO:0008088		54	0.49193478	1.2901211	0.093406595	0.3415148	1.0	1364	tags=20%, list=11%, signal=23%	
CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098	CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098		16	0.6180707	1.2901127	0.15768462	0.34124273	1.0	792	tags=25%, list=6%, signal=27%	
CELL-CELL JUNCTION ASSEMBLY%GOBP%GO:0007043	CELL-CELL JUNCTION ASSEMBLY%GOBP%GO:0007043		77	0.4618846	1.2900038	0.07826087	0.34116963	1.0	1639	tags=27%, list=13%, signal=31%	
TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME DATABASE ID RELEASE 83%168142	TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME DATABASE ID RELEASE 83%168142		79	0.4711469	1.2895683	0.078947365	0.34173414	1.0	1871	tags=25%, list=14%, signal=29%	
POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663	POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663		30	0.5403659	1.2893144	0.14035088	0.3419789	1.0	1680	tags=30%, list=13%, signal=34%	
RESPONSE TO KETONE%GOBP%GO:1901654	RESPONSE TO KETONE%GOBP%GO:1901654		47	0.50520974	1.289137	0.11392405	0.34203824	1.0	1067	tags=21%, list=8%, signal=23%	
REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730	REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730		105	0.4476839	1.2890549	0.07334526	0.3419136	1.0	1748	tags=30%, list=14%, signal=35%	
POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102	POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102		31	0.5414092	1.2888019	0.13855422	0.34212655	1.0	1207	tags=32%, list=9%, signal=35%	
NEURAL CREST CELL MIGRATION%GOBP%GO:0001755	NEURAL CREST CELL MIGRATION%GOBP%GO:0001755		21	0.57360363	1.2886989	0.1406551	0.3420309	1.0	749	tags=29%, list=6%, signal=30%	
REGULATION OF BINDING%GOBP%GO:0051098	REGULATION OF BINDING%GOBP%GO:0051098		190	0.4143401	1.288697	0.042662118	0.34175298	1.0	2093	tags=23%, list=16%, signal=27%	
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006356	REGULATION OF TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006356		35	0.52988213	1.2886918	0.12546816	0.34148395	1.0	2618	tags=34%, list=20%, signal=43%	
POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY%GOBP%GO:0010592	POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY%GOBP%GO:0010592		18	0.59930855	1.2885914	0.14202334	0.34138373	1.0	645	tags=28%, list=5%, signal=29%	
TOLL LIKE RECEPTOR TLR6:TLR2 CASCADE%REACTOME DATABASE ID RELEASE 83%168188	TOLL LIKE RECEPTOR TLR6:TLR2 CASCADE%REACTOME DATABASE ID RELEASE 83%168188		82	0.46542758	1.2879887	0.09380531	0.34232238	1.0	1871	tags=24%, list=14%, signal=28%	
MYD88:MAL(TIRAP) CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%166058	MYD88:MAL(TIRAP) CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%166058		82	0.46542758	1.2879671	0.074600354	0.34208724	1.0	1871	tags=24%, list=14%, signal=28%	
LYMPHOCYTE ACTIVATION%GOBP%GO:0046649	LYMPHOCYTE ACTIVATION%GOBP%GO:0046649		140	0.43423212	1.2876987	0.07495741	0.34237006	1.0	1462	tags=19%, list=11%, signal=22%	
AICA-RIBOSIDURIA%PATHWHIZ%PW000082	AICA-RIBOSIDURIA%PATHWHIZ%PW000082		31	0.54127353	1.2875451	0.1369863	0.342398	1.0	2342	tags=42%, list=18%, signal=51%	
BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY		23	0.5658787	1.2873286	0.13846155	0.34254202	1.0	1726	tags=35%, list=13%, signal=40%	
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843		54	0.48907712	1.2869914	0.11171171	0.34292665	1.0	1917	tags=26%, list=15%, signal=30%	
LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364	LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364		31	0.54127353	1.2867941	0.112840466	0.34304485	1.0	2342	tags=42%, list=18%, signal=51%	
CELL MATURATION%GOBP%GO:0048469	CELL MATURATION%GOBP%GO:0048469		30	0.55616254	1.2863272	0.13904762	0.34366673	1.0	1976	tags=30%, list=15%, signal=35%	
REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0090329	REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0090329		37	0.5220118	1.2862585	0.13011153	0.34351224	1.0	3478	tags=54%, list=27%, signal=74%	
PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY		21	0.5830905	1.2861965	0.1541502	0.34334552	1.0	2719	tags=43%, list=21%, signal=54%	
PID_IL4_2PATHWAY%MSIGDB_C2%PID_IL4_2PATHWAY	PID_IL4_2PATHWAY%MSIGDB_C2%PID_IL4_2PATHWAY		31	0.5480286	1.2855997	0.13084112	0.34424466	1.0	2045	tags=29%, list=16%, signal=34%	
MAINTENANCE OF CELL NUMBER%GOBP%GO:0098727	MAINTENANCE OF CELL NUMBER%GOBP%GO:0098727		32	0.5345303	1.2849014	0.13152805	0.3453049	1.0	1748	tags=31%, list=14%, signal=36%	
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519		22	0.5798416	1.2841953	0.15306123	0.3464679	1.0	1737	tags=32%, list=13%, signal=37%	
ESTABLISHMENT OF SPINDLE ORIENTATION%GOBP%GO:0051294	ESTABLISHMENT OF SPINDLE ORIENTATION%GOBP%GO:0051294		23	0.58156985	1.284104	0.15204678	0.3463391	1.0	873	tags=17%, list=7%, signal=19%	
MEMBRANE PROTEIN PROTEOLYSIS%GOBP%GO:0033619	MEMBRANE PROTEIN PROTEOLYSIS%GOBP%GO:0033619		29	0.54433215	1.2841005	0.13133208	0.3460614	1.0	331	tags=14%, list=3%, signal=14%	
PROTEIN <I>N< I>-GLYCOSYLATION INITIAL PHASE (EUKARYOTIC)%BIOCYC%MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	PROTEIN <I>N< I>-GLYCOSYLATION INITIAL PHASE (EUKARYOTIC)%BIOCYC%MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS		21	0.5754111	1.2840692	0.175	0.345842	1.0	3088	tags=48%, list=24%, signal=62%	
REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032412	REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032412		121	0.43417507	1.2837092	0.054770317	0.34634048	1.0	1267	tags=23%, list=10%, signal=25%	
CELLULAR RESPONSE TO ORGANIC CYCLIC COMPOUND%GOBP%GO:0071407	CELLULAR RESPONSE TO ORGANIC CYCLIC COMPOUND%GOBP%GO:0071407		187	0.41696638	1.2835327	0.032315977	0.3463834	1.0	1495	tags=20%, list=12%, signal=22%	
