NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		48	-0.4724596	-1.2389452	0.15164836	0.5842059	1.0	1332	tags=19%, list=10%, signal=21%	
CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922	CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922		50	-0.46593955	-1.2384591	0.13761468	0.58444124	1.0	697	tags=16%, list=5%, signal=17%	
ORGANIC ANION TRANSPORT%GOBP%GO:0015711	ORGANIC ANION TRANSPORT%GOBP%GO:0015711		162	-0.38579136	-1.2383195	0.06388206	0.58346844	1.0	1237	tags=14%, list=10%, signal=16%	
REGULATION OF CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0043470	REGULATION OF CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0043470		30	-0.4981862	-1.237952	0.15466101	0.5833004	1.0	839	tags=20%, list=6%, signal=21%	
ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500		26	-0.52552736	-1.2374773	0.17213115	0.5834975	1.0	369	tags=15%, list=3%, signal=16%	
NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496	NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496		34	-0.48729917	-1.2374363	0.14699793	0.5822517	1.0	1135	tags=15%, list=9%, signal=16%	
HEART LOOPING%GOBP%GO:0001947	HEART LOOPING%GOBP%GO:0001947		24	-0.5306515	-1.2356293	0.18825911	0.5865473	1.0	3189	tags=38%, list=25%, signal=50%	
WARBURG EFFECT%PATHWHIZ%PW000630	WARBURG EFFECT%PATHWHIZ%PW000630		39	-0.48180488	-1.2348788	0.15433404	0.58761144	1.0	582	tags=13%, list=5%, signal=13%	
PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%1483257	PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%1483257		142	-0.38858804	-1.2330776	0.06363636	0.5921173	1.0	1895	tags=23%, list=15%, signal=26%	
3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498	3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498		26	-0.52552736	-1.2330694	0.17409766	0.5907796	1.0	369	tags=15%, list=3%, signal=16%	
MEIOSIS I CELL CYCLE PROCESS%GOBP%GO:0061982	MEIOSIS I CELL CYCLE PROCESS%GOBP%GO:0061982		50	-0.45208964	-1.2320205	0.1301653	0.59283715	1.0	1688	tags=22%, list=13%, signal=25%	
3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521	3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521		26	-0.52552736	-1.2314162	0.20177384	0.5933901	1.0	369	tags=15%, list=3%, signal=16%	
CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004	CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004		29	-0.5059413	-1.2302022	0.16564417	0.5959177	1.0	1841	tags=21%, list=14%, signal=24%	
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768	IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768		91	-0.41410685	-1.2294881	0.1006865	0.59675497	1.0	877	tags=12%, list=7%, signal=13%	
INOSITOL PHOSPHATE METABOLISM%REACTOME%R-HSA-1483249.3	INOSITOL PHOSPHATE METABOLISM%REACTOME%R-HSA-1483249.3		34	-0.4961182	-1.2287717	0.16198704	0.59762955	1.0	1327	tags=18%, list=10%, signal=20%	
PID_ALK1_PATHWAY%MSIGDB_C2%PID_ALK1_PATHWAY	PID_ALK1_PATHWAY%MSIGDB_C2%PID_ALK1_PATHWAY		16	-0.57931364	-1.2285378	0.19715448	0.597067	1.0	1133	tags=25%, list=9%, signal=27%	
2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061	2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061		26	-0.52552736	-1.2277766	0.20295984	0.5981283	1.0	369	tags=15%, list=3%, signal=16%	
NEGATIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062014	NEGATIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062014		49	-0.45128566	-1.2277735	0.13852814	0.59678584	1.0	1150	tags=12%, list=9%, signal=13%	
ORGANIC ACID TRANSPORT%GOBP%GO:0015849	ORGANIC ACID TRANSPORT%GOBP%GO:0015849		124	-0.3946349	-1.2276056	0.081318684	0.5959478	1.0	1237	tags=15%, list=10%, signal=16%	
VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION%PATHWHIZ%PW000051	VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION%PATHWHIZ%PW000051		26	-0.52552736	-1.2265826	0.16736402	0.59787804	1.0	369	tags=15%, list=3%, signal=16%	
METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384	METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384		26	-0.52552736	-1.2262421	0.18432203	0.5976615	1.0	369	tags=15%, list=3%, signal=16%	
CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161	CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161		16	-0.57079685	-1.2235926	0.21384929	0.60484314	1.0	1561	tags=31%, list=12%, signal=35%	
POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002720	POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002720		28	-0.50051475	-1.2232697	0.17083333	0.60454714	1.0	877	tags=21%, list=7%, signal=23%	
REGULATION OF CARDIAC MUSCLE CONTRACTION BY REGULATION OF THE RELEASE OF SEQUESTERED CALCIUM ION%GOBP%GO:0010881	REGULATION OF CARDIAC MUSCLE CONTRACTION BY REGULATION OF THE RELEASE OF SEQUESTERED CALCIUM ION%GOBP%GO:0010881		15	-0.58729255	-1.2230672	0.24144869	0.6038401	1.0	415	tags=20%, list=3%, signal=21%	
STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0031098	STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0031098		29	-0.50165427	-1.2214229	0.18852459	0.60778964	1.0	1225	tags=21%, list=9%, signal=23%	
GLYCEROPHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:0006650	GLYCEROPHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:0006650		179	-0.38188136	-1.2213864	0.05596107	0.60657173	1.0	1911	tags=18%, list=15%, signal=21%	
WARBURG EFFECT%SMPDB%SMP0087270	WARBURG EFFECT%SMPDB%SMP0087270		38	-0.47880104	-1.2213631	0.16447368	0.6053114	1.0	1976	tags=26%, list=15%, signal=31%	
NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218	NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218		19	-0.5500555	-1.2200702	0.20206186	0.60809815	1.0	599	tags=21%, list=5%, signal=22%	
HISTONE H4-K8 ACETYLATION%GOBP%GO:0043982	HISTONE H4-K8 ACETYLATION%GOBP%GO:0043982		16	-0.58059746	-1.2199261	0.21414538	0.60721064	1.0	277	tags=13%, list=2%, signal=13%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754		47	-0.47501305	-1.219354	0.152809	0.6078021	1.0	1332	tags=19%, list=10%, signal=21%	
TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS		39	-0.48029745	-1.2185378	0.1904762	0.60903776	1.0	545	tags=15%, list=4%, signal=16%	
DETECTION OF STIMULUS%GOBP%GO:0051606	DETECTION OF STIMULUS%GOBP%GO:0051606		69	-0.42871764	-1.2185309	0.12331839	0.60773814	1.0	719	tags=13%, list=6%, signal=14%	
NEGATIVE REGULATION OF CELLULAR MACROMOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:2000113	NEGATIVE REGULATION OF CELLULAR MACROMOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:2000113		145	-0.38535404	-1.218224	0.07619048	0.6074194	1.0	1471	tags=16%, list=11%, signal=18%	
TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%381340	TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%381340		65	-0.43636397	-1.217555	0.13626374	0.6081238	1.0	1057	tags=11%, list=8%, signal=12%	
METAL ION SLC TRANSPORTERS%REACTOME%R-HSA-425410.2	METAL ION SLC TRANSPORTERS%REACTOME%R-HSA-425410.2		16	-0.56752384	-1.2173254	0.24493927	0.6075093	1.0	364	tags=19%, list=3%, signal=19%	
PEROXISOMAL PROTEIN IMPORT%REACTOME%R-HSA-9033241.3	PEROXISOMAL PROTEIN IMPORT%REACTOME%R-HSA-9033241.3		45	-0.4603608	-1.2166917	0.16629213	0.6082646	1.0	1593	tags=22%, list=12%, signal=25%	
SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 83%9754678	SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 83%9754678		49	-0.4599221	-1.2166715	0.1691974	0.6070313	1.0	2458	tags=45%, list=19%, signal=55%	
POSITIVE REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903955	POSITIVE REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903955		25	-0.5101485	-1.2165624	0.20925553	0.6060295	1.0	1942	tags=20%, list=15%, signal=23%	
S1P1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P1 PATHWAY	S1P1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P1 PATHWAY		17	-0.57347816	-1.2159029	0.22431865	0.6067606	1.0	1133	tags=24%, list=9%, signal=26%	
EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY	EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY		26	-0.5080536	-1.2140366	0.19456068	0.6112181	1.0	1148	tags=15%, list=9%, signal=17%	
PYRUVATE METABOLISM AND CITRIC ACID (TCA) CYCLE%REACTOME DATABASE ID RELEASE 83%71406	PYRUVATE METABOLISM AND CITRIC ACID (TCA) CYCLE%REACTOME DATABASE ID RELEASE 83%71406		45	-0.46856067	-1.2130232	0.15932915	0.61315906	1.0	1808	tags=27%, list=14%, signal=31%	
POSITIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0010676	POSITIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0010676		22	-0.53006065	-1.2123973	0.19305857	0.6138464	1.0	11	tags=9%, list=0%, signal=9%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		15	-0.5817447	-1.2111776	0.22485207	0.6163494	1.0	90	tags=7%, list=1%, signal=7%	
REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882	REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882		18	-0.5468537	-1.2110535	0.218	0.6154335	1.0	415	tags=17%, list=3%, signal=17%	
NEURAL RETINA DEVELOPMENT%GOBP%GO:0003407	NEURAL RETINA DEVELOPMENT%GOBP%GO:0003407		20	-0.5331589	-1.2109139	0.21020408	0.6145655	1.0	1619	tags=20%, list=13%, signal=23%	
PYRIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0019362	PYRIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0019362		34	-0.48729917	-1.2108186	0.18965517	0.6135896	1.0	1135	tags=15%, list=9%, signal=16%	
CIRCADIAN RHYTHM%GOBP%GO:0007623	CIRCADIAN RHYTHM%GOBP%GO:0007623		74	-0.42012632	-1.2106242	0.12984055	0.61289644	1.0	697	tags=12%, list=5%, signal=13%	
POSITIVE REGULATION OF COLD-INDUCED THERMOGENESIS%GOBP%GO:0120162	POSITIVE REGULATION OF COLD-INDUCED THERMOGENESIS%GOBP%GO:0120162		59	-0.43631244	-1.2101226	0.14545454	0.61319315	1.0	1023	tags=19%, list=8%, signal=20%	
MEIOSIS I%GOBP%GO:0007127	MEIOSIS I%GOBP%GO:0007127		49	-0.45495617	-1.209278	0.16299559	0.61463773	1.0	1688	tags=22%, list=13%, signal=26%	
METABOLIC REPROGRAMMING IN COLON CANCER%WIKIPATHWAYS_20220510%WP4290%HOMO SAPIENS	METABOLIC REPROGRAMMING IN COLON CANCER%WIKIPATHWAYS_20220510%WP4290%HOMO SAPIENS		15	-0.5748969	-1.2086923	0.23140496	0.6151873	1.0	2645	tags=33%, list=20%, signal=42%	
ANGIOPOIETIN-LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20220510%WP3915%HOMO SAPIENS	ANGIOPOIETIN-LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20220510%WP3915%HOMO SAPIENS		82	-0.4129509	-1.2085912	0.10792951	0.6142298	1.0	1341	tags=16%, list=10%, signal=18%	
CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220510%WP4018%HOMO SAPIENS	CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220510%WP4018%HOMO SAPIENS		46	-0.47285065	-1.2077373	0.17382413	0.61564314	1.0	868	tags=11%, list=7%, signal=12%	
INACTIVATION, RECOVERY AND REGULATION OF THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514859.2	INACTIVATION, RECOVERY AND REGULATION OF THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514859.2		15	-0.5741557	-1.2075982	0.2192623	0.61479664	1.0	415	tags=20%, list=3%, signal=21%	
FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568	FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568		37	-0.47586995	-1.2068782	0.1695279	0.6158042	1.0	1483	tags=24%, list=11%, signal=27%	
CARBOXYLIC ACID TRANSPORT%GOBP%GO:0046942	CARBOXYLIC ACID TRANSPORT%GOBP%GO:0046942		124	-0.3946349	-1.2052658	0.120567374	0.61977774	1.0	1237	tags=15%, list=10%, signal=16%	
VESICLE-MEDIATED TRANSPORT BETWEEN ENDOSOMAL COMPARTMENTS%GOBP%GO:0098927	VESICLE-MEDIATED TRANSPORT BETWEEN ENDOSOMAL COMPARTMENTS%GOBP%GO:0098927		22	-0.5358918	-1.204702	0.23360656	0.62035584	1.0	2637	tags=36%, list=20%, signal=46%	
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220510%WP623%HOMO SAPIENS	OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220510%WP623%HOMO SAPIENS		34	-0.47755063	-1.2028488	0.18811882	0.6250707	1.0	1332	tags=18%, list=10%, signal=20%	
PHOSPHATIDIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006654	PHOSPHATIDIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006654		22	-0.51959324	-1.2026598	0.21374045	0.62435424	1.0	1346	tags=23%, list=10%, signal=25%	
POSITIVE REGULATION OF DENDRITE MORPHOGENESIS%GOBP%GO:0050775	POSITIVE REGULATION OF DENDRITE MORPHOGENESIS%GOBP%GO:0050775		16	-0.5545742	-1.202553	0.236	0.62337315	1.0	627	tags=19%, list=5%, signal=20%	
REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914	REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914		16	-0.57243097	-1.2022687	0.24351297	0.6230371	1.0	375	tags=13%, list=3%, signal=13%	
MYELOID CELL HOMEOSTASIS%GOBP%GO:0002262	MYELOID CELL HOMEOSTASIS%GOBP%GO:0002262		42	-0.4631897	-1.2015762	0.1891892	0.623927	1.0	1567	tags=33%, list=12%, signal=38%	
POSITIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045070	POSITIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045070		25	-0.49976245	-1.2010034	0.2033195	0.6244549	1.0	1688	tags=24%, list=13%, signal=28%	
REGULATION OF B CELL ACTIVATION%GOBP%GO:0050864	REGULATION OF B CELL ACTIVATION%GOBP%GO:0050864		38	-0.46508226	-1.1995922	0.20731707	0.6277765	1.0	657	tags=16%, list=5%, signal=17%	
REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045598	REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045598		59	-0.4374954	-1.1984466	0.15754923	0.6301912	1.0	1913	tags=25%, list=15%, signal=30%	
PEPTIDE HORMONE PROCESSING%GOBP%GO:0016486	PEPTIDE HORMONE PROCESSING%GOBP%GO:0016486		17	-0.54942095	-1.1980996	0.23780487	0.6299825	1.0	2055	tags=41%, list=16%, signal=49%	
ALZHEIMER DISEASE-AMYLOID SECRETASE PATHWAY%PANTHER PATHWAY%P00003	ALZHEIMER DISEASE-AMYLOID SECRETASE PATHWAY%PANTHER PATHWAY%P00003		39	-0.46985075	-1.1980717	0.16913319	0.6287886	1.0	2159	tags=21%, list=17%, signal=25%	
ORGANIC HYDROXY COMPOUND METABOLIC PROCESS%GOBP%GO:1901615	ORGANIC HYDROXY COMPOUND METABOLIC PROCESS%GOBP%GO:1901615		176	-0.3720514	-1.1975538	0.0882353	0.6291437	1.0	1803	tags=21%, list=14%, signal=24%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		35	-0.48857054	-1.1974795	0.20718816	0.6281067	1.0	3466	tags=43%, list=27%, signal=58%	
PROTEIN LOCALIZATION%REACTOME%R-HSA-9609507.2	PROTEIN LOCALIZATION%REACTOME%R-HSA-9609507.2		125	-0.3913319	-1.1974145	0.122119814	0.6270548	1.0	1849	tags=19%, list=14%, signal=22%	
LUMIRACOXIB ACTION PATHWAY%SMPDB%SMP0000699	LUMIRACOXIB ACTION PATHWAY%SMPDB%SMP0000699		15	-0.5569939	-1.1968434	0.23373984	0.62761766	1.0	1104	tags=20%, list=9%, signal=22%	
ACETAMINOPHEN ACTION PATHWAY%SMPDB%SMP0000710	ACETAMINOPHEN ACTION PATHWAY%SMPDB%SMP0000710		15	-0.5569939	-1.1943493	0.22924902	0.6344008	1.0	1104	tags=20%, list=9%, signal=22%	
SENSORY PERCEPTION%REACTOME%R-HSA-9709957.3	SENSORY PERCEPTION%REACTOME%R-HSA-9709957.3		108	-0.39112702	-1.1922628	0.12470588	0.63969076	1.0	1280	tags=19%, list=10%, signal=20%	
POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010907	POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010907		20	-0.53566664	-1.191921	0.20362903	0.639557	1.0	822	tags=15%, list=6%, signal=16%	
CENTROSOME DUPLICATION%GOBP%GO:0051298	CENTROSOME DUPLICATION%GOBP%GO:0051298		27	-0.49571618	-1.191736	0.22200392	0.6388173	1.0	2283	tags=33%, list=18%, signal=40%	
HALLMARK_HEME_METABOLISM%MSIGDBHALLMARK%HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM%MSIGDBHALLMARK%HALLMARK_HEME_METABOLISM		108	-0.39715916	-1.1905168	0.1261468	0.64153796	1.0	2324	tags=26%, list=18%, signal=31%	
NEPAFENAC ACTION PATHWAY%PATHWHIZ%PW000679	NEPAFENAC ACTION PATHWAY%PATHWHIZ%PW000679		15	-0.5569939	-1.190026	0.26746505	0.64186156	1.0	1104	tags=20%, list=9%, signal=22%	
DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648		49	-0.441619	-1.1882374	0.17264573	0.6462066	1.0	911	tags=16%, list=7%, signal=17%	
FERTILIZATION%GOBP%GO:0009566	FERTILIZATION%GOBP%GO:0009566		34	-0.47054416	-1.1881286	0.19175258	0.6452656	1.0	2170	tags=29%, list=17%, signal=35%	
SULINDAC ACTION PATHWAY%PATHWHIZ%PW000136	SULINDAC ACTION PATHWAY%PATHWHIZ%PW000136		15	-0.5569939	-1.1880724	0.24894515	0.6441515	1.0	1104	tags=20%, list=9%, signal=22%	
PHENYLBUTAZONE ACTION PATHWAY%PATHWHIZ%PW000678	PHENYLBUTAZONE ACTION PATHWAY%PATHWHIZ%PW000678		15	-0.5569939	-1.1876733	0.24481328	0.64415574	1.0	1104	tags=20%, list=9%, signal=22%	
TIAPROFENIC ACID ACTION PATHWAY%PATHWHIZ%PW000682	TIAPROFENIC ACID ACTION PATHWAY%PATHWHIZ%PW000682		15	-0.5569939	-1.1870407	0.24701196	0.64492357	1.0	1104	tags=20%, list=9%, signal=22%	
ATP METABOLIC PROCESS%GOBP%GO:0046034	ATP METABOLIC PROCESS%GOBP%GO:0046034		89	-0.39516428	-1.1869974	0.1503268	0.6437991	1.0	1503	tags=18%, list=12%, signal=20%	
LORNOXICAM ACTION PATHWAY%PATHWHIZ%PW000677	LORNOXICAM ACTION PATHWAY%PATHWHIZ%PW000677		15	-0.5569939	-1.1861234	0.23952095	0.6453737	1.0	1104	tags=20%, list=9%, signal=22%	
NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249	NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249		151	-0.37688962	-1.1857345	0.12224939	0.6453871	1.0	1044	tags=14%, list=8%, signal=15%	
SALICYLIC ACID ACTION PATHWAY%SMPDB%SMP0000709	SALICYLIC ACID ACTION PATHWAY%SMPDB%SMP0000709		15	-0.5569939	-1.1856325	0.26069248	0.6444503	1.0	1104	tags=20%, list=9%, signal=22%	
THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514856.1	THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514856.1		16	-0.5494505	-1.185303	0.2673913	0.6441977	1.0	415	tags=19%, list=3%, signal=19%	
TYPE 2 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20220510%WP4241%HOMO SAPIENS	TYPE 2 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20220510%WP4241%HOMO SAPIENS		20	-0.5303225	-1.1838299	0.21611002	0.6476785	1.0	1357	tags=25%, list=10%, signal=28%	
TENOXICAM ACTION PATHWAY%SMPDB%SMP0000706	TENOXICAM ACTION PATHWAY%SMPDB%SMP0000706		15	-0.5569939	-1.1836139	0.25154638	0.64710623	1.0	1104	tags=20%, list=9%, signal=22%	
ANTIPYRINE ACTION PATHWAY%SMPDB%SMP0000692	ANTIPYRINE ACTION PATHWAY%SMPDB%SMP0000692		15	-0.5569939	-1.1830983	0.23137255	0.6475659	1.0	1104	tags=20%, list=9%, signal=22%	
FLURBIPROFEN ACTION PATHWAY%SMPDB%SMP0000697	FLURBIPROFEN ACTION PATHWAY%SMPDB%SMP0000697		15	-0.5569939	-1.1829529	0.2603306	0.6467575	1.0	1104	tags=20%, list=9%, signal=22%	
POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042531	POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042531		22	-0.5129468	-1.1829456	0.23922414	0.64553046	1.0	524	tags=23%, list=4%, signal=24%	
ANTRAFENINE ACTION PATHWAY%SMPDB%SMP0000693	ANTRAFENINE ACTION PATHWAY%SMPDB%SMP0000693		15	-0.5569939	-1.1828482	0.25201613	0.6445953	1.0	1104	tags=20%, list=9%, signal=22%	
SEX DIFFERENTIATION%GOBP%GO:0007548	SEX DIFFERENTIATION%GOBP%GO:0007548		54	-0.4377217	-1.1828467	0.19784947	0.6433533	1.0	1968	tags=24%, list=15%, signal=28%	
TOLMETIN ACTION PATHWAY%PATHWHIZ%PW000681	TOLMETIN ACTION PATHWAY%PATHWHIZ%PW000681		15	-0.5569939	-1.1812356	0.23960397	0.6472665	1.0	1104	tags=20%, list=9%, signal=22%	
FAT CELL DIFFERENTIATION%GOBP%GO:0045444	FAT CELL DIFFERENTIATION%GOBP%GO:0045444		43	-0.45018226	-1.180498	0.19037199	0.6484011	1.0	1445	tags=9%, list=11%, signal=10%	
PHOSPHATIDIC ACID METABOLIC PROCESS%GOBP%GO:0046473	PHOSPHATIDIC ACID METABOLIC PROCESS%GOBP%GO:0046473		22	-0.51959324	-1.1802286	0.2406639	0.6480159	1.0	1346	tags=23%, list=10%, signal=25%	
GM-CSF%IOB%GM-CSF	GM-CSF%IOB%GM-CSF		39	-0.46077856	-1.1798463	0.20134228	0.64797246	1.0	1225	tags=18%, list=9%, signal=20%	
ARACHIDONIC ACID METABOLISM%SMPDB%SMP0000075	ARACHIDONIC ACID METABOLISM%SMPDB%SMP0000075		15	-0.5569939	-1.1789896	0.25609756	0.6494763	1.0	1104	tags=20%, list=9%, signal=22%	
VALDECOXIB ACTION PATHWAY%SMPDB%SMP0000116	VALDECOXIB ACTION PATHWAY%SMPDB%SMP0000116		15	-0.5569939	-1.1783843	0.28656125	0.65021276	1.0	1104	tags=20%, list=9%, signal=22%	
ACETYLSALICYLIC ACID ACTION PATHWAY%PATHWHIZ%PW000128	ACETYLSALICYLIC ACID ACTION PATHWAY%PATHWHIZ%PW000128		15	-0.5569939	-1.1762899	0.23838384	0.6556202	1.0	1104	tags=20%, list=9%, signal=22%	
EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT%GOBP%GO:0045022	EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT%GOBP%GO:0045022		21	-0.5183494	-1.1762328	0.23188406	0.6545681	1.0	2637	tags=33%, list=20%, signal=42%	
SUPROFEN ACTION PATHWAY%SMPDB%SMP0000101	SUPROFEN ACTION PATHWAY%SMPDB%SMP0000101		15	-0.5569939	-1.1757084	0.2454361	0.65498114	1.0	1104	tags=20%, list=9%, signal=22%	
INDOMETHACIN ACTION PATHWAY%PATHWHIZ%PW000260	INDOMETHACIN ACTION PATHWAY%PATHWHIZ%PW000260		15	-0.5569939	-1.17539	0.26968503	0.6547637	1.0	1104	tags=20%, list=9%, signal=22%	
